0.76 0.04 0.00 0.00 0.19
0.77 3.11 0.00 0.00 12.12
2.65 1.89 0.69 0.00 0.77
1.15 11.35 3.22 0.03 23.25
16.52 2.52 9.62 0.22 16.12
1.69 0.05 0.02 0.05 0.20
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
0.80 0.07 0.80 0.00 0.32
5.45 0.58 2.09 0.00 2.88
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
0.85 10.84 0.29 0.07 1.95
2.30 0.23 0.40 0.00 1.06
0.88 14.12 1.56 0.00 0.43
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
0.77 0.07 0.00 0.00 1.15
5.06 0.04 0.13 0.00 0.77
5.08 0.16 0.15 0.01 0.60
0.76 0.04 0.00 0.00 0.19
1.77 0.14 0.67 0.11 0.32
6.62 5.09 16.06 0.01 8.23
0.90 1.92 1.24 0.03 1.90
2.02 0.51 2.72 1.02 4.73
1.65 1.76 17.15 0.01 15.43
2.02 0.44 2.16 0.00 2.38
42.64 7.15 18.70 0.01 0.50
3.21 0.33 0.80 0.20 16.46
0.98 2.04 0.28 0.00 0.70
1.29 4.89 12.45 0.01 18.36
1.37 0.66 3.15 0.01 17.81
1.07 2.28 4.15 0.12 5.38
1.22 41.29 5.86 0.13 1.50
2.45 0.09 0.02 0.05 0.39
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
1.50 2.01 0.27 0.96 1.26
0.76 0.04 0.00 0.00 0.19
4.59 0.57 7.84 0.04 1.97
0.76 0.04 0.00 0.00 0.19
0.76 0.04 0.00 0.00 0.19
3.28 0.13 0.01 0.00 0.58
3.14 1.85 5.22 12.81 31.97
0.76 0.04 0.00 0.00 0.19
1.64 0.46 0.11 0.57 0.21
0.76 0.04 0.00 0.00 0.19
2.13 3.26 1.40 0.14 3.07
1.62 0.19 0.95 0.61 0.63
0.76 0.04 0.00 0.00 15.19
0.46 0.02 0.04 0.00 0.48
0.50 10.14 0.84 0.07 1.45
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
2.44 0.11 2.63 0.02 8.80
0.54 0.52 2.03 0.00 17.91
0.46 0.02 0.04 0.00 0.48
0.46 0.58 0.48 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.56 0.06 0.10 0.00 1.28
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
31.14 0.48 2.45 0.01 11.92
6.49 0.21 0.56 0.00 6.73
7.39 1.72 6.55 0.00 14.34
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 15.04 0.00 0.48
41.88 12.66 5.55 0.08 3.84
0.46 0.02 0.04 0.00 0.48
3.03 3.97 5.65 0.12 4.23
9.49 7.04 13.02 0.03 10.41
107.03 5.61 0.24 0.11 3.00
0.46 0.02 0.04 0.00 0.48
0.51 0.80 0.14 0.00 0.55
9.07 12.67 36.01 0.02 115.22
1.13 0.02 0.06 0.00 0.79
0.54 0.59 0.12 0.11 0.64
6.07 2.32 5.91 0.72 5.99
4.40 0.04 0.08 0.00 0.48
0.46 0.02 0.04 0.00 0.48
16.29 8.75 6.41 0.04 5.51
15.29 3.33 10.07 0.78 15.53
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 60.48
1.63 0.47 1.96 0.00 4.94
6.49 0.21 0.56 0.00 6.73
2.26 16.44 0.57 1.08 0.66
0.56 1.42 0.85 0.11 16.06
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
28.60 14.47 0.56 13.89 1.48
6.49 0.21 0.56 0.00 6.73
0.93 0.03 0.08 0.00 0.96
6.95 0.23 0.60 0.00 7.22
2.17 0.03 0.07 0.00 1.73
6.49 0.22 0.58 0.00 7.72
3.78 0.05 0.24 0.00 1.92
0.46 0.02 0.04 0.00 0.48
2.39 0.08 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
1.22 14.46 1.53 17.32 1.47
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
6.51 1.12 0.59 0.01 6.77
0.46 0.02 0.04 0.00 0.48
1.39 0.05 0.12 0.00 1.44
1.75 0.14 0.18 0.06 0.87
0.46 0.02 0.04 0.00 0.48
8.90 0.22 0.62 0.00 23.25
1.90 0.02 0.04 0.00 8.04
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
1.49 0.07 0.84 0.00 15.60
0.46 0.02 0.04 0.00 0.48
3.94 0.07 0.24 0.00 23.75
18.11 13.83 37.21 0.43 109.41
0.46 0.02 0.04 0.00 0.48
24.27 6.03 4.64 0.00 35.06
8.12 41.49 5.58 0.58 5.23
54.26 42.25 2.94 3.22 16.34
4.79 17.53 0.80 2.35 3.52
0.93 0.03 0.08 0.00 0.96
14.65 0.92 4.51 0.00 4.91
3.66 0.08 0.12 0.00 9.14
0.46 0.02 0.04 0.00 0.48
1.03 5.61 1.48 1.77 2.11
0.46 0.02 0.04 0.00 0.48
0.93 0.03 0.08 0.00 0.96
0.46 0.02 0.04 0.00 0.48
0.48 0.02 0.81 0.16 0.53
3.09 0.28 1.26 0.02 16.35
0.46 0.02 0.04 0.00 0.48
6.55 0.36 1.81 0.01 8.27
1.51 1.09 13.72 0.60 38.08
1.90 0.02 0.04 0.00 23.04
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
6.51 0.60 0.57 0.57 6.75
0.65 2.78 2.02 0.11 2.43
0.55 0.67 0.16 0.02 15.60
6.49 0.21 0.56 0.00 6.73
14.83 3.25 1.08 0.17 30.67
0.46 0.02 0.04 0.00 0.48
0.50 0.05 0.84 0.00 0.61
0.58 0.14 16.43 0.11 0.74
0.73 0.02 0.12 0.62 0.51
1.29 15.04 0.05 0.00 0.62
13.68 1.90 2.68 0.12 27.62
0.50 0.22 0.84 0.00 1.45
1.54 0.60 1.97 0.00 1.88
0.46 0.02 0.04 0.00 0.48
1.90 0.43 0.06 0.54 8.07
0.46 0.02 0.04 0.00 0.48
1.95 0.32 1.23 0.00 9.50
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
4.21 2.86 1.27 0.25 63.40
0.46 0.02 0.04 0.00 0.48
0.47 0.73 0.04 0.00 0.76
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
6.49 0.21 0.56 0.00 6.73
1.64 3.13 5.99 0.19 3.05
44.44 9.54 10.09 0.54 20.39
0.46 0.02 0.04 0.00 0.48
2.32 0.08 0.20 0.00 2.41
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.48 0.40 0.05 0.57 0.50
0.46 0.02 0.04 0.00 0.48
0.83 0.13 0.17 0.01 15.86
0.46 0.02 0.04 0.00 0.48
15.66 16.39 22.94 4.16 19.85
0.46 0.02 0.04 0.00 0.48
0.91 0.22 0.84 0.00 2.03
0.93 0.03 0.08 0.00 0.96
0.93 0.03 0.08 0.00 0.96
2.08 30.91 32.04 0.15 84.82
1.07 8.10 24.23 1.28 24.32
0.46 0.02 0.04 0.00 15.48
1.19 0.25 15.29 0.02 1.25
4.53 3.92 17.13 0.01 1.42
7.89 11.49 2.13 0.02 10.46
0.56 0.80 0.14 1.72 0.78
7.34 0.34 0.96 0.00 7.36
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
19.97 2.03 2.25 0.03 7.72
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
13.58 5.05 8.05 0.04 21.28
5.03 7.93 23.57 1.14 25.33
0.93 4.99 0.08 0.04 0.96
0.61 0.43 1.76 0.00 3.20
0.48 0.12 0.44 0.00 0.97
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
7.00 36.80 1.86 0.54 2.80
27.89 69.67 8.31 3.09 10.04
0.46 0.02 0.04 0.00 0.48
1.06 2.70 1.26 0.00 1.98
0.54 3.93 11.62 0.00 227.91
1.39 0.05 0.12 0.00 1.44
11.17 0.21 0.86 0.00 6.75
0.98 0.02 0.04 0.00 0.95
14.31 0.32 0.59 0.00 13.77
2.78 0.09 0.24 0.00 2.89
6.49 0.21 0.56 0.00 6.73
7.58 2.74 4.74 0.01 15.92
0.46 9.94 0.04 0.07 0.48
6.49 0.21 0.56 0.00 6.73
14.66 4.74 0.99 0.05 2.56
0.46 0.02 0.04 0.00 0.48
2.55 3.37 0.36 0.02 13.70
0.93 0.03 0.08 0.00 0.96
0.46 0.02 0.04 0.00 0.48
2.11 0.04 0.16 0.62 1.07
6.49 0.21 0.56 0.00 6.73
0.46 0.02 0.04 0.00 0.48
0.48 0.12 0.44 0.00 0.97
23.60 1.44 21.20 0.03 7.73
2.27 2.95 0.36 3.28 1.14
0.46 0.02 0.04 0.00 0.48
6.49 0.21 0.56 0.00 6.73
7.17 0.11 1.23 0.01 16.47
6.04 1.71 0.34 2.15 3.76
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
1.43 0.99 0.15 0.00 3.42
3.57 0.22 5.91 0.70 1.60
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
1.53 0.49 7.06 20.34 11.58
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
15.55 3.15 19.90 0.16 19.23
0.49 0.74 0.18 0.00 0.59
0.46 0.02 0.04 0.00 0.48
0.58 1.48 15.14 0.11 0.68
28.76 32.05 0.81 0.13 5.26
16.14 3.66 10.52 0.00 32.67
0.89 3.31 0.63 0.11 1.06
1.39 0.05 0.12 0.00 1.44
6.49 0.21 0.56 0.00 6.73
0.46 0.02 0.04 0.00 0.48
0.63 3.62 2.54 0.00 20.20
101.94 54.02 29.18 40.27 47.59
0.64 18.17 52.36 0.00 5.83
20.82 4.95 30.53 0.01 11.70
7.43 0.21 0.62 0.00 6.74
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
0.61 1.34 0.23 0.00 0.82
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
2.32 0.08 0.20 0.00 2.41
5.37 7.51 3.54 1.01 2.57
7.66 17.86 20.96 0.91 25.60
1.25 0.03 0.08 0.00 2.64
9.45 3.99 26.22 0.00 7.33
0.46 0.02 0.04 0.00 0.48
6.49 0.21 0.56 0.00 6.73
30.27 6.32 10.19 6.32 25.89
0.46 0.02 0.04 0.00 0.48
0.46 0.02 0.04 0.00 0.48
1.99 0.74 0.31 0.37 1.59
1.81 23.23 0.28 2.15 1.53
44.02 13.15 9.99 4.52 49.32
27.77 1.62 3.98 0.00 8.63
0.47 0.02 0.29 0.00 15.22
0.46 0.02 0.04 0.00 0.48
1.06 86.27 33.18 0.03 8.46
0.00 11.98 0.00 0.00 0.00
0.49 16.57 17.01 0.15 1.78
0.17 2.40 0.11 0.11 0.21
0.22 2.23 2.04 0.00 2.52
56.46 25.04 8.56 14.68 32.27
0.73 59.65 1.52 0.01 1.09
0.01 20.96 0.01 0.01 0.01
0.00 11.98 0.00 0.00 0.00
0.73 41.67 1.52 0.01 1.08
0.29 1.48 2.83 0.42 0.99
0.01 11.99 0.01 14.98 0.01
2.46 12.07 0.23 0.01 0.24
0.97 0.00 0.00 0.03 0.00
8.82 1.82 0.00 0.36 0.00
1.95 0.00 0.00 0.05 0.00
1.95 0.00 0.00 0.05 0.00
0.97 0.00 0.00 0.03 0.00
0.97 0.00 0.00 0.03 0.00
1.71 0.00 0.00 0.29 0.00
29.56 0.02 0.02 0.39 0.02
4.87 0.00 0.00 0.13 0.00
9.79 1.47 3.26 0.03 4.45
8.97 0.00 0.00 0.03 0.00
16.92 0.02 0.00 0.05 0.00
0.97 0.00 0.00 0.03 0.00
4.87 0.00 0.00 0.13 0.00
14.60 0.01 0.01 0.38 0.01
18.13 0.18 0.11 0.38 0.21
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.28 0.05 0.10 1.54 0.02
0.14 0.03 0.05 0.77 15.01
4.65 5.69 21.49 1.43 32.74
0.14 0.03 0.05 0.77 0.01
2.54 20.35 1.36 11.81 0.93
0.14 0.03 0.05 0.77 0.01
12.90 1.97 4.75 2.33 8.06
0.23 3.66 0.13 0.89 12.09
0.14 0.03 0.05 0.77 0.01
0.84 0.16 0.29 4.63 0.07
0.70 0.14 0.24 3.86 0.06
3.52 1.82 0.69 4.64 16.33
1.97 0.38 0.68 10.80 0.17
2.11 0.41 0.73 11.57 0.18
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
2.00 0.58 8.47 10.80 1.14
2.11 0.41 0.73 11.57 0.18
15.00 0.09 0.91 0.79 1.21
8.16 10.27 2.67 11.61 0.29
6.62 0.94 0.61 0.78 0.05
0.22 0.09 1.64 0.77 0.28
0.28 0.05 0.10 1.54 0.02
1.83 0.35 0.63 10.03 0.16
2.03 3.55 2.36 2.30 2.76
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
1.97 0.38 0.68 10.80 0.17
0.19 0.07 0.83 0.78 0.12
0.98 2.61 0.29 4.63 12.48
0.84 0.16 0.29 4.63 0.07
0.14 3.98 11.09 0.77 0.01
2.48 0.15 0.19 0.78 0.41
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.42 0.08 0.15 2.31 0.04
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
2.12 1.47 1.92 11.02 0.46
0.19 0.81 0.15 0.77 0.08
1.45 3.35 0.57 0.77 0.86
1.97 0.38 0.68 10.80 0.17
1.00 0.03 0.08 0.77 0.12
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
2.16 0.23 0.85 0.77 0.99
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.49 0.11 0.10 2.24 0.05
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
1.97 0.38 0.68 10.80 0.17
6.53 9.63 36.91 15.99 31.95
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.70 0.14 0.24 3.86 0.06
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.28 0.22 1.26 0.98 0.26
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
2.11 0.41 0.73 11.57 0.18
0.84 0.16 0.29 4.63 0.07
0.84 0.16 0.29 4.63 0.07
1.97 0.38 0.68 10.80 0.17
3.21 8.87 4.85 27.08 3.00
2.11 0.41 0.73 11.57 0.18
0.14 0.03 0.05 0.77 0.01
6.06 0.87 17.37 2.38 2.32
0.14 0.03 0.05 0.77 0.01
0.72 1.66 0.32 1.97 0.34
0.14 0.03 3.02 0.77 0.04
0.14 0.03 0.05 0.77 0.01
0.42 0.09 0.20 3.23 0.06
0.14 0.03 0.05 0.77 0.01
1.83 0.35 0.63 10.03 0.16
0.34 1.06 0.24 0.79 1.58
1.97 0.38 0.68 10.80 0.17
1.97 0.38 0.68 10.80 0.17
1.37 0.18 0.60 2.32 0.53
1.97 0.38 0.68 10.80 0.17
1.97 0.38 0.68 10.80 0.17
1.97 0.38 0.68 10.80 0.17
1.97 0.38 0.68 10.80 0.17
0.84 0.95 2.50 4.63 0.07
0.70 0.14 0.24 3.86 0.06
0.28 0.05 0.10 1.54 0.02
0.14 0.03 0.05 0.77 0.01
1.83 0.35 0.63 10.03 0.16
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
1.83 0.35 0.63 10.03 0.16
0.71 0.14 0.24 4.85 0.06
2.11 12.28 0.08 0.78 47.76
9.00 4.95 22.69 0.91 23.46
1.85 29.92 15.25 1.76 1.21
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.23 0.06 1.17 0.80 0.74
1.08 0.03 0.56 0.77 2.55
1.14 0.33 0.05 1.86 2.62
16.31 1.77 0.13 0.77 0.01
0.28 0.05 0.10 1.54 0.02
0.14 0.03 0.05 0.77 0.01
0.14 3.07 4.99 0.77 0.01
0.42 0.08 0.15 2.31 0.04
0.14 0.03 0.05 0.77 0.01
0.66 7.27 1.02 1.78 2.28
0.28 0.05 0.10 1.54 0.02
2.38 0.78 3.15 11.99 0.69
1.97 0.38 0.68 10.80 0.17
1.83 0.35 0.63 10.03 0.16
0.14 0.03 0.05 0.77 0.01
1.97 0.38 0.68 10.80 0.17
0.14 0.03 0.05 0.77 0.01
15.87 0.35 1.52 10.03 0.22
0.16 0.13 0.45 0.77 0.50
1.97 0.38 0.68 10.80 0.17
0.70 0.14 0.24 3.86 0.06
1.66 1.28 2.67 14.02 3.37
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
52.62 5.01 6.53 6.77 6.07
8.95 1.74 0.39 3.86 0.06
7.93 5.31 29.15 1.57 3.03
0.14 0.03 0.05 0.77 0.01
2.11 0.41 0.73 11.57 0.18
0.14 0.03 0.05 0.77 0.01
2.07 0.26 0.10 1.54 0.03
2.11 0.41 0.73 11.57 0.18
1.97 0.38 0.68 10.80 0.17
2.11 0.41 0.73 11.57 0.18
2.11 0.41 0.73 11.57 0.18
0.14 0.03 0.05 0.77 0.01
0.14 0.03 0.05 0.77 0.01
1.97 0.38 0.68 10.80 0.17
0.14 0.03 0.05 0.77 0.01
0.01 14.98 0.01 0.01 0.01
0.01 14.98 0.01 0.01 0.01
0.21 112.01 12.97 10.39 0.42
10.77 33.32 4.63 0.80 26.48
27.75 15.07 0.46 1.60 0.13
0.00 0.00 0.00 0.00 15.00
1.01 0.17 1.53 0.05 16.23
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.03 0.20 0.80 0.00 105.97
0.05 0.30 1.19 0.00 46.46
1.08 17.94 40.01 0.50 16.47
0.94 0.00 0.06 0.00 15.00
0.10 4.53 0.14 0.05 15.17
0.09 0.17 16.52 0.00 16.22
0.62 2.14 6.44 0.44 37.35
1.88 0.71 0.13 0.05 180.22
0.00 0.00 0.00 0.00 45.00
0.13 3.82 1.63 0.01 32.41
11.20 8.00 1.17 0.56 17.08
1.92 7.91 22.70 0.00 76.47
1.93 1.73 6.73 0.01 53.60
0.00 0.00 0.00 0.00 15.00
0.02 0.65 0.10 0.00 15.23
0.00 9.93 0.00 0.07 60.00
0.00 0.00 0.00 0.00 15.00
5.80 9.01 0.94 0.17 17.07
2.63 0.65 1.19 2.90 22.63
1.31 0.50 2.06 0.72 35.41
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.01 0.16 0.00 0.00 15.83
0.00 0.00 0.00 0.00 45.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.33 8.69 8.53 0.05 17.41
0.00 0.00 0.00 0.00 15.00
0.13 0.80 1.73 0.12 31.22
0.65 0.10 0.10 0.00 15.15
3.79 0.07 0.83 0.21 18.10
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.30 1.53 6.14 0.00 23.02
0.74 2.80 9.57 0.22 23.66
0.03 0.20 0.80 0.00 90.97
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 75.00
0.00 0.00 0.00 0.00 12.00
0.00 0.00 0.00 0.00 435.99
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 27.00
0.75 1.04 6.68 1.16 469.37
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
3.78 1.02 19.20 0.00 19.00
0.00 0.00 0.00 0.00 15.00
11.46 18.04 13.54 0.93 26.03
0.00 0.00 0.00 0.00 15.00
3.88 1.22 2.06 0.47 15.38
0.00 0.00 0.00 0.00 60.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 90.00
0.05 0.93 0.85 0.01 15.16
0.01 0.00 0.83 5.10 15.06
0.34 1.22 0.12 0.11 15.21
0.40 0.16 0.40 0.00 16.04
0.50 4.88 1.30 0.00 16.32
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
6.40 0.95 12.26 2.40 333.99
0.48 0.66 4.25 0.74 30.88
0.00 0.00 0.00 0.00 15.00
0.04 0.84 0.05 0.00 15.07
0.00 0.00 0.00 0.00 15.00
0.00 0.04 0.09 0.03 60.84
12.27 0.85 4.71 0.01 34.15
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
12.60 3.67 0.27 0.11 17.35
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
1.79 1.99 8.22 1.28 17.71
0.14 0.19 2.23 0.21 16.23
28.09 0.00 1.79 0.00 30.12
0.82 0.10 0.92 0.00 15.15
1.02 0.90 0.04 0.00 15.04
0.14 3.11 2.40 0.00 18.35
0.30 0.02 4.57 0.00 26.11
0.04 0.03 1.80 0.00 15.13
11.07 15.38 23.52 0.48 61.55
11.32 0.50 2.70 0.00 17.48
0.10 0.04 4.06 0.00 15.80
0.00 0.00 0.00 0.00 15.00
0.10 3.51 14.12 0.03 15.23
0.00 0.00 0.00 0.00 15.00
1.44 0.85 0.24 0.01 30.47
0.07 22.32 5.33 0.11 15.16
0.11 11.03 0.77 11.03 15.05
3.30 3.04 0.17 1.98 30.52
0.00 0.00 0.00 0.00 15.00
15.50 1.04 3.52 0.02 45.92
0.41 0.82 2.05 0.11 16.61
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.13 1.03 0.28 0.70 15.86
0.00 0.00 0.00 0.00 30.00
0.03 0.02 15.85 0.01 15.10
0.00 0.00 0.00 0.00 15.00
0.08 0.50 1.99 0.00 17.43
0.60 3.86 19.42 0.08 20.05
0.00 3.41 9.59 0.00 15.00
1.57 0.04 0.16 0.00 15.23
0.00 0.00 0.00 0.00 15.00
1.09 0.35 0.38 0.03 16.15
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
1.16 2.40 1.62 0.13 16.69
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.29 1.80 7.16 0.00 68.75
0.00 0.00 0.00 0.00 12.00
0.76 0.44 1.05 0.02 16.74
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.29 1.56 0.50 0.00 15.66
0.00 0.00 0.00 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.26 0.00 299.74
3.07 5.99 1.47 0.12 17.35
0.21 0.77 5.64 0.02 19.36
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.04 0.03 0.19 0.01 15.73
0.00 0.00 10.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.02 1.88 0.03 0.01 15.06
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.02 0.10 0.40 0.00 15.49
1.17 2.98 17.59 0.00 18.26
0.00 0.00 0.00 0.00 15.00
10.82 19.86 3.61 9.75 33.95
0.05 0.30 1.19 0.00 16.46
0.24 1.50 5.97 0.00 22.29
0.00 0.00 0.00 0.00 15.00
0.02 0.91 0.03 0.01 15.03
0.05 0.78 0.10 0.00 15.07
0.10 0.82 0.03 0.00 15.05
1.26 1.51 1.74 0.11 16.38
0.08 0.81 1.34 0.92 15.85
0.00 0.00 0.00 0.00 15.00
0.94 0.00 0.06 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 60.00
0.02 0.10 0.40 0.00 60.48
13.67 2.48 1.09 0.64 19.11
10.57 50.72 17.05 15.28 128.39
0.00 1.72 0.00 0.00 91.28
0.00 0.00 0.00 0.00 105.00
0.03 0.86 0.07 0.00 15.04
0.26 11.30 5.41 0.07 31.96
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
33.63 41.15 5.45 0.74 24.03
0.08 0.66 0.12 0.02 60.11
64.17 22.31 76.17 0.27 283.08
0.00 0.00 0.00 0.00 15.00
3.21 0.03 0.05 0.71 45.01
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 3.67 10.33 0.00 30.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
28.80 0.06 0.00 0.01 16.13
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 1.00
1.36 39.89 17.33 0.11 79.31
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.10 0.82 0.03 0.00 15.05
37.24 52.08 43.83 1.34 81.52
0.00 0.00 0.00 0.00 60.00
0.96 0.10 0.64 0.11 15.20
0.00 0.00 0.00 0.00 15.00
0.36 0.12 0.13 0.01 15.38
0.20 1.65 0.05 0.00 15.10
4.09 6.62 2.28 0.15 16.86
0.00 0.00 0.00 0.00 30.00
37.84 0.28 38.15 0.07 17.65
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.83 0.03 0.00 0.00 45.14
0.01 0.03 0.00 0.00 15.96
0.00 0.00 0.00 0.00 15.00
11.71 26.07 109.77 0.23 76.23
32.55 10.96 36.44 0.18 47.86
0.00 0.00 0.00 0.00 15.00
1.64 1.82 0.37 0.02 16.16
0.00 0.00 0.00 0.00 15.00
0.26 0.10 1.60 0.78 15.27
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 15.00
0.52 0.01 0.00 0.00 15.47
0.03 0.20 0.80 0.00 30.97
0.00 0.00 0.00 0.00 15.00
0.03 0.20 0.80 0.00 90.97
0.00 3.41 9.59 0.00 45.00
0.00 0.00 0.00 0.00 15.00
0.83 4.11 26.93 0.00 17.12
0.22 3.06 7.91 0.35 15.47
0.00 0.00 0.00 0.00 150.00
0.00 0.00 0.00 0.00 15.00
0.00 0.00 0.00 0.00 30.00
0.06 2.72 0.09 0.03 45.10
0.00 0.00 0.00 0.00 30.00
